game_id,season,week,season_type,date,neutral_site,conference_game,home_team,away_team,home_conference,away_conference,home_division,away_division,home_points,away_points,spread_home,n_books_spread,ml_home,ml_away,n_books_ml,dog,dog_team,fav_team,dog_conference,fav_conference,dog_line,dog_line_open,dog_spread_price,fav_spread_price,dog_ml,fav_ml,dog_source,dog_margin,dog_rest,fav_rest
262940052,2006,8,regular,2006-10-21,FALSE,TRUE,Florida State,Boston College,ACC,ACC,fbs,fbs,19,24,-6.0,12,-260.0,209.0,6,away,Boston College,Florida State,ACC,ACC,6.0,,-110.0,-107.4,209.0,-260.0,spread,5.0,9,7
262940061,2006,8,regular,2006-10-21,FALSE,TRUE,Georgia,Mississippi State,SEC,SEC,fbs,fbs,27,24,-16.5,12,-1100.0,720.0,4,away,Mississippi State,Georgia,SEC,SEC,16.5,,-110.0,-110.0,720.0,-1100.0,spread,-3.0,7,7
262940066,2006,8,regular,2006-10-21,FALSE,TRUE,Iowa State,Texas Tech,Big 12,Big 12,fbs,fbs,26,42,2.0,12,104.0,-120.0,3,home,Iowa State,Texas Tech,Big 12,Big 12,2.0,,-110.0,-110.0,104.0,-120.0,spread,-16.0,7,7
262940070,2006,8,regular,2006-10-21,FALSE,TRUE,Idaho,Boise State,Western Athletic,Western Athletic,fbs,fbs,26,42,21.0,12,1095.0,-1565.1,2,home,Idaho,Boise State,Western Athletic,Western Athletic,21.0,,-110.0,-110.0,1095.0,-1565.1,spread,-16.0,7,5
262940077,2006,8,regular,2006-10-21,FALSE,TRUE,Northwestern,Michigan State,Big Ten,Big Ten,fbs,fbs,38,41,9.75,12,330.0,-410.0,5,home,Northwestern,Michigan State,Big Ten,Big Ten,9.75,,-110.0,-110.0,330.0,-410.0,spread,-3.0,7,7
262940087,2006,8,regular,2006-10-21,FALSE,FALSE,Notre Dame,UCLA,FBS Independents,Pac-10,fbs,fbs,20,17,-12.75,12,-555.0,427.5,4,away,UCLA,Notre Dame,Pac-10,FBS Independents,12.75,,-110.0,-110.0,427.5,-555.0,spread,-3.0,7,14
262940099,2006,8,regular,2006-10-22,FALSE,FALSE,LSU,Fresno State,SEC,Western Athletic,fbs,fbs,38,6,-31.0,12,-6428.6,2300.0,2,away,Fresno State,LSU,Western Athletic,SEC,31.0,,-110.0,-110.0,2300.0,-6428.6,spread,-32.0,8,7
262940130,2006,8,regular,2006-10-21,FALSE,TRUE,Michigan,Iowa,Big Ten,Big Ten,fbs,fbs,20,6,-13.0,12,-637.3,510.0,4,away,Iowa,Michigan,Big Ten,Big Ten,13.0,,-110.0,-110.0,510.0,-637.3,spread,-14.0,7,6
262940142,2006,8,regular,2006-10-21,FALSE,TRUE,Missouri,Kansas State,Big 12,Big 12,fbs,fbs,41,21,-14.0,12,-712.3,512.5,4,away,Kansas State,Missouri,Big 12,Big 12,14.0,,-110.0,-109.5,512.5,-712.3,spread,-20.0,7,7
262940151,2006,8,regular,2006-10-21,FALSE,TRUE,East Carolina,SMU,Conference USA,Conference USA,fbs,fbs,38,21,-5.0,12,-215.0,180.0,5,away,SMU,East Carolina,Conference USA,Conference USA,5.0,,-110.0,-110.0,180.0,-215.0,spread,-17.0,7,7
262940158,2006,8,regular,2006-10-21,FALSE,TRUE,Nebraska,Texas,Big 12,Big 12,fbs,fbs,20,22,5.5,12,192.5,-223.4,6,home,Nebraska,Texas,Big 12,Big 12,5.5,,-107.4,-110.0,192.5,-223.4,spread,-2.0,7,7
262940183,2006,8,regular,2006-10-21,FALSE,TRUE,Syracuse,Louisville,Big East,Big East,fbs,fbs,13,28,18.0,12,770.0,-183.3,2,home,Syracuse,Louisville,Big East,Big East,18.0,,-110.0,-110.0,770.0,-183.3,spread,-15.0,7,7
262940194,2006,8,regular,2006-10-21,FALSE,TRUE,Ohio State,Indiana,Big Ten,Big Ten,fbs,fbs,44,3,-31.0,12,-8000.0,4000.0,3,away,Indiana,Ohio State,Big Ten,Big Ten,31.0,,-110.0,-110.0,4000.0,-8000.0,spread,-41.0,7,7
262940195,2006,8,regular,2006-10-21,FALSE,TRUE,Ohio,Buffalo,Mid-American,Mid-American,fbs,fbs,42,7,-17.0,12,-1147.8,760.0,4,away,Buffalo,Ohio,Mid-American,Mid-American,17.0,,-110.0,-110.0,760.0,-1147.8,spread,-35.0,7,7
262940197,2006,8,regular,2006-10-21,FALSE,TRUE,Oklahoma State,Texas A&M,Big 12,Big 12,fbs,fbs,33,34,-2.5,12,-140.0,120.0,5,away,Texas A&M,Oklahoma State,Big 12,Big 12,2.5,,-110.0,-110.0,120.0,-140.0,spread,1.0,7,7
262940201,2006,8,regular,2006-10-21,FALSE,TRUE,Oklahoma,Colorado,Big 12,Big 12,fbs,fbs,24,3,-14.0,12,-612.2,485.0,4,away,Colorado,Oklahoma,Big 12,Big 12,14.0,,-110.0,-107.4,485.0,-612.2,spread,-21.0,7,7
262940213,2006,8,regular,2006-10-21,FALSE,TRUE,Penn State,Illinois,Big Ten,Big Ten,fbs,fbs,26,12,-18.0,12,-1100.0,800.0,3,away,Illinois,Penn State,Big Ten,Big Ten,18.0,,-110.0,-110.0,800.0,-1100.0,spread,-14.0,7,6
262940221,2006,8,regular,2006-10-21,FALSE,TRUE,Pittsburgh,Rutgers,Big East,Big East,fbs,fbs,10,20,-6.0,12,-234.9,203.0,6,away,Rutgers,Pittsburgh,Big East,Big East,6.0,,-110.0,-110.0,203.0,-234.9,spread,10.0,7,7
262940228,2006,8,regular,2006-10-21,FALSE,TRUE,Clemson,Georgia Tech,ACC,ACC,fbs,fbs,31,7,-6.75,12,-259.9,222.0,6,away,Georgia Tech,Clemson,ACC,ACC,6.75,,-110.0,-108.0,222.0,-259.9,spread,-24.0,14,9
262940238,2006,8,regular,2006-10-21,FALSE,TRUE,Vanderbilt,South Carolina,SEC,SEC,fbs,fbs,13,31,3.5,12,145.0,-165.0,5,home,Vanderbilt,South Carolina,SEC,SEC,3.5,,-110.0,-110.0,145.0,-165.0,spread,-18.0,7,14
262940239,2006,8,regular,2006-10-21,FALSE,TRUE,Baylor,Kansas,Big 12,Big 12,fbs,fbs,36,35,-3.5,8,-165.0,146.5,4,away,Kansas,Baylor,Big 12,Big 12,3.5,,-106.9,-108.5,146.5,-165.0,spread,-1.0,7,7
262940248,2006,8,regular,2006-10-21,FALSE,TRUE,Houston,UTEP,Conference USA,Conference USA,fbs,fbs,34,17,-6.5,12,-247.3,212.0,4,away,UTEP,Houston,Conference USA,Conference USA,6.5,,-110.0,-110.0,212.0,-247.3,spread,-17.0,6,7
262940259,2006,8,regular,2006-10-21,FALSE,FALSE,Virginia Tech,Southern Mississippi,ACC,Conference USA,fbs,fbs,36,6,-16.0,12,-1033.7,687.5,4,away,Southern Mississippi,Virginia Tech,Conference USA,ACC,16.0,,-110.0,-110.0,687.5,-1033.7,spread,-30.0,7,9
262940265,2006,8,regular,2006-10-21,FALSE,TRUE,Washington State,Oregon,Pac-10,Pac-10,fbs,fbs,34,23,3.5,12,144.0,-160.0,5,home,Washington State,Oregon,Pac-10,Pac-10,3.5,5.0,-110.0,-107.4,144.0,-160.0,spread,11.0,7,7
262940349,2006,8,regular,2006-10-21,FALSE,FALSE,Army,TCU,FBS Independents,Mountain West,fbs,fbs,17,31,11.25,12,375.0,-484.5,4,home,Army,TCU,FBS Independents,Mountain West,11.25,,-110.0,-110.0,375.0,-484.5,spread,-14.0,7,15
262942006,2006,8,regular,2006-10-21,FALSE,TRUE,Akron,Miami (OH),Mid-American,Mid-American,fbs,fbs,24,13,-9.5,12,-360.0,300.0,5,away,Miami (OH),Akron,Mid-American,Mid-American,9.5,,-110.0,-110.0,300.0,-360.0,spread,-11.0,7,14
262942032,2006,8,regular,2006-10-21,FALSE,TRUE,Arkansas State,North Texas,Sun Belt,Sun Belt,fbs,fbs,29,10,-8.0,12,-329.7,269.0,4,away,North Texas,Arkansas State,Sun Belt,Sun Belt,8.0,,-110.0,-110.0,269.0,-329.7,spread,-19.0,14,7
262942050,2006,8,regular,2006-10-21,FALSE,TRUE,Ball State,Western Michigan,Mid-American,Mid-American,fbs,fbs,27,41,1.5,12,105.0,-125.0,5,home,Ball State,Western Michigan,Mid-American,Mid-American,1.5,,-110.0,-110.0,105.0,-125.0,spread,-14.0,7,7
262942116,2006,8,regular,2006-10-21,FALSE,TRUE,UCF,Rice,Conference USA,Conference USA,fbs,fbs,29,40,-6.5,12,-250.0,216.0,5,away,Rice,UCF,Conference USA,Conference USA,6.5,,-105.3,-110.0,216.0,-250.0,spread,11.0,7,7
262942199,2006,8,regular,2006-10-21,FALSE,TRUE,Eastern Michigan,Toledo,Mid-American,Mid-American,fbs,fbs,17,13,2.25,12,120.0,-139.0,4,home,Eastern Michigan,Toledo,Mid-American,Mid-American,2.25,,-104.2,-110.0,120.0,-139.0,spread,4.0,7,7
262942348,2006,8,regular,2006-10-21,FALSE,TRUE,Louisiana Tech,Utah State,Western Athletic,Western Athletic,fbs,fbs,48,35,-5.5,12,-230.0,190.0,5,away,Utah State,Louisiana Tech,Western Athletic,Western Athletic,5.5,,-110.0,-110.0,190.0,-230.0,spread,-13.0,7,7
262942440,2006,8,regular,2006-10-21,FALSE,TRUE,Nevada,San José State,Western Athletic,Western Athletic,fbs,fbs,23,7,-13.5,12,-600.0,450.0,5,away,San José State,Nevada,Western Athletic,Western Athletic,13.5,,-107.4,-110.0,450.0,-600.0,spread,-16.0,7,14
262942459,2006,8,regular,2006-10-21,FALSE,FALSE,Northern Illinois,Temple,Mid-American,FBS Independents,fbs,fbs,43,21,-31.5,12,-7000.0,3600.0,3,away,Temple,Northern Illinois,FBS Independents,Mid-American,31.5,,-110.0,-110.0,3600.0,-7000.0,spread,-22.0,9,7
262942509,2006,8,regular,2006-10-21,FALSE,TRUE,Purdue,Wisconsin,Big Ten,Big Ten,fbs,fbs,3,24,6.5,12,212.0,-235.2,4,home,Purdue,Wisconsin,Big Ten,Big Ten,6.5,,-110.0,-110.0,212.0,-235.2,spread,-21.0,7,7
262942633,2006,8,regular,2006-10-21,FALSE,TRUE,Tennessee,Alabama,SEC,SEC,fbs,fbs,16,13,-10.5,12,-450.0,380.0,5,away,Alabama,Tennessee,SEC,SEC,10.5,,-110.0,-110.0,380.0,-450.0,spread,-3.0,7,14
262942751,2006,8,regular,2006-10-21,FALSE,TRUE,Wyoming,Colorado State,Mountain West,Mountain West,fbs,fbs,24,0,-5.0,12,-208.0,175.0,6,away,Colorado State,Wyoming,Mountain West,Mountain West,5.0,,-110.0,-110.0,175.0,-208.0,spread,-24.0,8,7
262990259,2006,9,regular,2006-10-26,FALSE,TRUE,Virginia Tech,Clemson,ACC,ACC,fbs,fbs,24,7,4.0,12,160.0,-182.5,6,home,Virginia Tech,Clemson,ACC,ACC,4.0,,-110.0,-110.0,160.0,-182.5,spread,17.0,5,5
263010023,2006,9,regular,2006-10-28,FALSE,TRUE,San José State,Louisiana Tech,Western Athletic,Western Athletic,fbs,fbs,44,10,-9.5,12,-370.0,300.0,5,away,Louisiana Tech,San José State,Western Athletic,Western Athletic,9.5,,-110.0,-110.0,300.0,-370.0,spread,-34.0,7,7
263010026,2006,9,regular,2006-10-28,FALSE,TRUE,UCLA,Washington State,Pac-10,Pac-10,fbs,fbs,15,37,-3.0,12,-145.0,130.0,5,away,Washington State,UCLA,Pac-10,Pac-10,3.0,,-110.0,-107.4,130.0,-145.0,spread,22.0,7,7
263010036,2006,9,regular,2006-10-28,FALSE,TRUE,Colorado State,New Mexico,Mountain West,Mountain West,fbs,fbs,19,20,-6.0,12,-240.0,200.0,5,away,New Mexico,Colorado State,Mountain West,Mountain West,6.0,,-110.0,-110.0,200.0,-240.0,spread,1.0,8,7
263010084,2006,9,regular,2006-10-28,FALSE,TRUE,Indiana,Michigan State,Big Ten,Big Ten,fbs,fbs,46,21,7.0,12,245.0,-290.0,5,home,Indiana,Michigan State,Big Ten,Big Ten,7.0,,-107.4,-110.0,245.0,-290.0,spread,25.0,7,7
263010103,2006,9,regular,2006-10-28,FALSE,FALSE,Boston College,Buffalo,ACC,Mid-American,fbs,fbs,41,0,-31.0,12,-7000.0,3000.0,3,away,Buffalo,Boston College,Mid-American,ACC,31.0,,-110.0,-109.0,3000.0,-7000.0,spread,-41.0,7,7
263010120,2006,9,regular,2006-10-28,FALSE,TRUE,Maryland,Florida State,ACC,ACC,fbs,fbs,27,24,3.5,12,145.0,-165.0,5,home,Maryland,Florida State,ACC,ACC,3.5,,-107.4,-110.0,145.0,-165.0,spread,3.0,7,7
263010130,2006,9,regular,2006-10-28,FALSE,TRUE,Michigan,Northwestern,Big Ten,Big Ten,fbs,fbs,17,3,-29.5,12,-6740.7,4000.0,4,away,Northwestern,Michigan,Big Ten,Big Ten,29.5,,-110.0,-110.0,4000.0,-6740.7,spread,-14.0,7,7
263010142,2006,9,regular,2006-10-28,FALSE,TRUE,Missouri,Oklahoma,Big 12,Big 12,fbs,fbs,10,26,-1.0,12,-116.0,100.0,5,away,Oklahoma,Missouri,Big 12,Big 12,1.0,,-110.0,-110.0,100.0,-116.0,spread,16.0,7,7
263010145,2006,9,regular,2006-10-28,FALSE,TRUE,Ole Miss,Auburn,SEC,SEC,fbs,fbs,17,23,18.25,12,1050.0,-1600.0,3,home,Ole Miss,Auburn,SEC,SEC,18.25,,-110.0,-110.0,1050.0,-1600.0,spread,-6.0,7,7
263010150,2006,9,regular,2006-10-28,FALSE,FALSE,Duke,Vanderbilt,ACC,SEC,fbs,fbs,28,45,7.25,12,250.0,-300.0,5,home,Duke,Vanderbilt,ACC,SEC,7.25,,-110.0,-110.0,250.0,-300.0,spread,-17.0,7,7
263010153,2006,9,regular,2006-10-28,FALSE,TRUE,North Carolina,Wake Forest,ACC,ACC,fbs,fbs,17,24,7.5,12,250.0,-294.9,6,home,North Carolina,Wake Forest,ACC,ACC,7.5,,-110.0,-107.4,250.0,-294.9,spread,-7.0,9,14
263010193,2006,9,regular,2006-10-28,FALSE,TRUE,Miami (OH),Ball State,Mid-American,Mid-American,fbs,fbs,17,20,-3.0,12,-155.0,135.0,5,away,Ball State,Miami (OH),Mid-American,Mid-American,3.0,,-110.0,-110.0,135.0,-155.0,spread,3.0,7,7
263010194,2006,9,regular,2006-10-28,FALSE,TRUE,Ohio State,Minnesota,Big Ten,Big Ten,fbs,fbs,44,0,-27.25,12,-4444.4,2250.0,4,away,Minnesota,Ohio State,Big Ten,Big Ten,27.25,,-110.0,-110.0,2250.0,-4444.4,spread,-44.0,7,7
263010197,2006,9,regular,2006-10-28,FALSE,TRUE,Oklahoma State,Nebraska,Big 12,Big 12,fbs,fbs,41,29,5.0,12,190.0,-227.5,6,home,Oklahoma State,Nebraska,Big 12,Big 12,5.0,,-110.0,-107.4,190.0,-227.5,spread,12.0,7,7
263010218,2006,9,regular,2006-10-28,FALSE,FALSE,Temple,Bowling Green,FBS Independents,Mid-American,fbs,fbs,28,14,15.25,12,612.5,-860.9,4,home,Temple,Bowling Green,FBS Independents,Mid-American,15.25,,-110.0,-106.9,612.5,-860.9,spread,14.0,7,9
263010239,2006,9,regular,2006-10-28,FALSE,TRUE,Baylor,Texas A&M,Big 12,Big 12,fbs,fbs,21,31,4.25,12,165.0,-190.0,5,home,Baylor,Texas A&M,Big 12,Big 12,4.25,,-110.0,-110.0,165.0,-190.0,spread,-10.0,7,7
263010248,2006,9,regular,2006-10-28,FALSE,TRUE,Houston,UCF,Conference USA,Conference USA,fbs,fbs,51,31,-15.0,12,-900.0,625.0,4,away,UCF,Houston,Conference USA,Conference USA,15.0,,-110.0,-110.0,625.0,-900.0,spread,-20.0,7,7
263010254,2006,9,regular,2006-10-28,FALSE,TRUE,Utah,UNLV,Mountain West,Mountain West,fbs,fbs,45,23,-21.5,12,-2200.0,1440.0,3,away,UNLV,Utah,Mountain West,Mountain West,21.5,,-110.0,-110.0,1440.0,-2200.0,spread,-22.0,7,8
263010275,2006,9,regular,2006-10-28,FALSE,TRUE,Wisconsin,Illinois,Big Ten,Big Ten,fbs,fbs,30,24,-21.0,12,-2500.0,1500.0,3,away,Illinois,Wisconsin,Big Ten,Big Ten,21.0,,-110.0,-110.0,1500.0,-2500.0,spread,-6.0,7,7
263010276,2006,9,regular,2006-10-28,FALSE,TRUE,Marshall,Memphis,Conference USA,Conference USA,fbs,fbs,41,27,-9.75,12,-380.0,310.0,5,away,Memphis,Marshall,Conference USA,Conference USA,9.75,,-108.5,-110.0,310.0,-380.0,spread,-14.0,6,7
263010333,2006,9,regular,2006-10-28,FALSE,FALSE,Alabama,Florida International,SEC,Sun Belt,fbs,fbs,38,3,-29.25,12,-5000.0,2000.0,3,away,Florida International,Alabama,Sun Belt,SEC,29.25,,-110.0,-109.5,2000.0,-5000.0,spread,-35.0,14,7
263010344,2006,9,regular,2006-10-28,FALSE,TRUE,Mississippi State,Kentucky,SEC,SEC,fbs,fbs,31,34,1.0,12,-105.0,-112.4,4,home,Mississippi State,Kentucky,SEC,SEC,1.0,,-110.0,-110.0,-105.0,-112.4,spread,-3.0,7,13
263012132,2006,9,regular,2006-10-28,FALSE,TRUE,Cincinnati,Syracuse,Big East,Big East,fbs,fbs,17,3,-6.5,10,-260.0,220.0,5,away,Syracuse,Cincinnati,Big East,Big East,6.5,,-110.0,-110.0,220.0,-260.0,spread,-14.0,7,5
263012226,2006,9,regular,2006-10-28,FALSE,TRUE,Florida Atlantic,Arkansas State,Sun Belt,Sun Belt,fbs,fbs,29,0,5.0,12,190.0,-222.8,4,home,Florida Atlantic,Arkansas State,Sun Belt,Sun Belt,5.0,,-110.0,-110.0,190.0,-222.8,spread,29.0,10,7
263012294,2006,9,regular,2006-10-28,FALSE,FALSE,Iowa,Northern Illinois,Big Ten,Mid-American,fbs,fbs,24,14,-14.0,12,-774.2,562.5,4,away,Northern Illinois,Iowa,Mid-American,Big Ten,14.0,,-110.0,-107.4,562.5,-774.2,spread,-10.0,7,7
263012305,2006,9,regular,2006-10-28,FALSE,TRUE,Kansas,Colorado,Big 12,Big 12,fbs,fbs,20,15,-1.5,12,-120.0,100.0,3,away,Colorado,Kansas,Big 12,Big 12,1.5,,-110.0,-110.0,100.0,-120.0,spread,-5.0,7,7
263012306,2006,9,regular,2006-10-28,FALSE,TRUE,Kansas State,Iowa State,Big 12,Big 12,fbs,fbs,31,10,-5.0,12,-215.0,180.0,5,away,Iowa State,Kansas State,Big 12,Big 12,5.0,,-110.0,-110.0,180.0,-215.0,spread,-21.0,7,7
263012426,2006,9,regular,2006-10-28,FALSE,FALSE,Navy,Notre Dame,FBS Independents,FBS Independents,fbs,fbs,14,38,13.5,12,465.0,-650.0,5,home,Navy,Notre Dame,FBS Independents,FBS Independents,13.5,,-110.0,-110.0,465.0,-650.0,spread,-24.0,14,7
263012440,2006,9,regular,2006-10-28,FALSE,TRUE,Nevada,New Mexico State,Western Athletic,Western Athletic,fbs,fbs,48,21,-17.75,12,-1174.5,745.0,4,away,New Mexico State,Nevada,Western Athletic,Western Athletic,17.75,,-110.0,-110.0,745.0,-1174.5,spread,-27.0,6,7
263012572,2006,9,regular,2006-10-28,FALSE,TRUE,Southern Mississippi,East Carolina,Conference USA,Conference USA,fbs,fbs,17,20,-5.75,12,-230.0,200.0,3,away,East Carolina,Southern Mississippi,Conference USA,Conference USA,5.75,,-110.0,-110.0,200.0,-230.0,spread,3.0,7,7
263012579,2006,9,regular,2006-10-28,FALSE,TRUE,South Carolina,Tennessee,SEC,SEC,fbs,fbs,24,31,4.0,12,163.5,-182.5,6,home,South Carolina,Tennessee,SEC,SEC,4.0,,-105.0,-112.4,163.5,-182.5,spread,-7.0,7,7
263012628,2006,9,regular,2006-10-28,FALSE,TRUE,TCU,Wyoming,Mountain West,Mountain West,fbs,fbs,26,3,-7.5,12,-320.0,260.0,5,away,Wyoming,TCU,Mountain West,Mountain West,7.5,,-110.0,-110.0,260.0,-320.0,spread,-23.0,7,7
263012641,2006,9,regular,2006-10-28,FALSE,TRUE,Texas Tech,Texas,Big 12,Big 12,fbs,fbs,31,35,10.0,12,350.0,-450.0,5,home,Texas Tech,Texas,Big 12,Big 12,10.0,,-109.0,-110.0,350.0,-450.0,spread,-4.0,7,7
263012649,2006,9,regular,2006-10-28,FALSE,TRUE,Toledo,Akron,Mid-American,Mid-American,fbs,fbs,35,20,3.0,12,140.0,-160.0,5,home,Toledo,Akron,Mid-American,Mid-American,3.0,,-110.0,-109.0,140.0,-160.0,spread,15.0,7,7
263012653,2006,9,regular,2006-10-28,FALSE,TRUE,Troy,North Texas,Sun Belt,Sun Belt,fbs,fbs,14,6,-10.75,12,-479.2,370.0,4,away,North Texas,Troy,Sun Belt,Sun Belt,10.75,,-110.0,-110.0,370.0,-479.2,spread,-8.0,7,14
263012655,2006,9,regular,2006-10-28,FALSE,FALSE,Tulane,Army,Conference USA,FBS Independents,fbs,fbs,42,28,-3.5,12,-170.0,154.0,5,away,Army,Tulane,FBS Independents,Conference USA,3.5,,-107.4,-110.0,154.0,-170.0,spread,-14.0,7,7
263012711,2006,9,regular,2006-10-28,FALSE,TRUE,Western Michigan,Eastern Michigan,Mid-American,Mid-American,fbs,fbs,18,15,-13.5,12,-600.0,462.5,4,away,Eastern Michigan,Western Michigan,Mid-American,Mid-American,13.5,,-110.0,-110.0,462.5,-600.0,spread,-3.0,7,7
263020164,2006,9,regular,2006-10-30,FALSE,TRUE,Rutgers,Connecticut,Big East,Big East,fbs,fbs,24,13,-19.5,12,-1800.0,1150.0,3,away,Connecticut,Rutgers,Big East,Big East,19.5,,-110.0,-110.0,1150.0,-1800.0,spread,-11.0,9,9
263042567,2006,10,regular,2006-11-01,FALSE,TRUE,SMU,UAB,Conference USA,Conference USA,fbs,fbs,22,9,-5.25,6,-220.0,,0,away,UAB,SMU,Conference USA,Conference USA,5.25,,,-110.0,,-220.0,spread,-13.0,11,11
263050068,2006,10,regular,2006-11-02,FALSE,TRUE,Boise State,Fresno State,Western Athletic,Western Athletic,fbs,fbs,45,21,-21.75,12,-1700.0,1100.0,3,away,Fresno State,Boise State,Western Athletic,Western Athletic,21.75,,-110.0,-110.0,1100.0,-1700.0,spread,-24.0,11,12
263060097,2006,10,regular,2006-11-03,FALSE,TRUE,Louisville,West Virginia,Big East,Big East,fbs,fbs,44,34,-2.0,12,-130.0,115.0,5,away,West Virginia,Louisville,Big East,Big East,2.0,,-110.0,-110.0,115.0,-130.0,spread,-10.0,13,13
263070349,2006,10,regular,2006-11-04,FALSE,FALSE,Army,Air Force,FBS Independents,Mountain West,fbs,fbs,7,43,5.0,12,190.0,-219.5,6,home,Army,Air Force,FBS Independents,Mountain West,5.0,,-110.0,-110.0,190.0,-219.5,spread,-36.0,7,7
263080002,2006,10,regular,2006-11-04,FALSE,FALSE,Auburn,Arkansas State,SEC,Sun Belt,fbs,fbs,27,0,-34.5,12,-16202.9,8000.0,2,away,Arkansas State,Auburn,Sun Belt,SEC,34.5,,-110.0,-110.0,8000.0,-16202.9,spread,-27.0,7,7
263080025,2006,10,regular,2006-11-05,FALSE,TRUE,California,UCLA,Pac-10,Pac-10,fbs,fbs,38,24,-18.0,12,-1147.8,745.0,4,away,UCLA,California,Pac-10,Pac-10,18.0,,-110.0,-110.0,745.0,-1147.8,spread,-14.0,8,15
263080038,2006,10,regular,2006-11-04,FALSE,TRUE,Colorado,Kansas State,Big 12,Big 12,fbs,fbs,21,34,-3.5,12,-170.0,150.0,5,away,Kansas State,Colorado,Big 12,Big 12,3.5,,-110.0,-110.0,150.0,-170.0,spread,13.0,7,7
263080052,2006,10,regular,2006-11-04,FALSE,TRUE,Florida State,Virginia,ACC,ACC,fbs,fbs,33,0,-13.5,12,-537.2,425.0,4,away,Virginia,Florida State,ACC,ACC,13.5,,-110.0,-109.0,425.0,-537.2,spread,-33.0,7,7
263080066,2006,10,regular,2006-11-04,FALSE,TRUE,Iowa State,Kansas,Big 12,Big 12,fbs,fbs,10,41,-1.0,12,-120.0,100.0,4,away,Kansas,Iowa State,Big 12,Big 12,1.0,,-110.0,-110.0,100.0,-120.0,spread,31.0,7,7
263080070,2006,10,regular,2006-11-04,FALSE,TRUE,Idaho,Nevada,Western Athletic,Western Athletic,fbs,fbs,7,45,9.5,12,320.0,-400.0,5,home,Idaho,Nevada,Western Athletic,Western Athletic,9.5,,-110.0,-107.4,320.0,-400.0,spread,-38.0,7,7
263080087,2006,10,regular,2006-11-04,FALSE,FALSE,Notre Dame,North Carolina,FBS Independents,ACC,fbs,fbs,45,26,-24.75,12,-3500.0,1750.0,3,away,North Carolina,Notre Dame,ACC,FBS Independents,24.75,,-110.0,-110.0,1750.0,-3500.0,spread,-19.0,7,7
263080096,2006,10,regular,2006-11-04,FALSE,TRUE,Kentucky,Georgia,SEC,SEC,fbs,fbs,24,20,6.5,10,220.0,-260.0,5,home,Kentucky,Georgia,SEC,SEC,6.5,,-110.0,-110.0,220.0,-260.0,spread,4.0,7,7
263080127,2006,10,regular,2006-11-04,FALSE,TRUE,Michigan State,Purdue,Big Ten,Big Ten,fbs,fbs,15,17,-3.0,12,-150.0,135.0,6,away,Purdue,Michigan State,Big Ten,Big Ten,3.0,,-110.0,-107.4,135.0,-150.0,spread,2.0,7,7
263080130,2006,10,regular,2006-11-04,FALSE,FALSE,Michigan,Ball State,Big Ten,Mid-American,fbs,fbs,34,26,-32.75,12,-198.8,6250.0,2,away,Ball State,Michigan,Mid-American,Big Ten,32.75,,-110.0,-110.0,6250.0,-198.8,spread,-8.0,7,7
263080135,2006,10,regular,2006-11-04,FALSE,TRUE,Minnesota,Indiana,Big Ten,Big Ten,fbs,fbs,63,26,-6.0,12,-245.0,206.0,5,away,Indiana,Minnesota,Big Ten,Big Ten,6.0,,-110.0,-110.0,206.0,-245.0,spread,-37.0,7,7
263080150,2006,10,regular,2006-11-04,FALSE,FALSE,Duke,Navy,ACC,FBS Independents,fbs,fbs,13,38,9.5,12,280.0,-350.0,5,home,Duke,Navy,ACC,FBS Independents,9.5,,-110.0,-107.4,280.0,-350.0,spread,-25.0,7,7
263080154,2006,10,regular,2006-11-05,FALSE,TRUE,Wake Forest,Boston College,ACC,ACC,fbs,fbs,21,14,4.0,12,157.5,-177.5,6,home,Wake Forest,Boston College,ACC,ACC,4.0,,-110.0,-110.0,157.5,-177.5,spread,7.0,8,8
263080158,2006,10,regular,2006-11-04,FALSE,TRUE,Nebraska,Missouri,Big 12,Big 12,fbs,fbs,34,20,-6.5,12,-263.9,225.0,6,away,Missouri,Nebraska,Big 12,Big 12,6.5,,-107.4,-110.0,225.0,-263.9,spread,-14.0,7,7
263080166,2006,10,regular,2006-11-05,FALSE,TRUE,New Mexico State,San José State,Western Athletic,Western Athletic,fbs,fbs,21,31,5.5,12,190.0,-230.0,5,home,New Mexico State,San José State,Western Athletic,Western Athletic,5.5,,-110.0,-110.0,190.0,-230.0,spread,-10.0,8,8
263080204,2006,10,regular,2006-11-04,FALSE,TRUE,Oregon State,Arizona State,Pac-10,Pac-10,fbs,fbs,44,10,-2.0,12,-130.0,114.0,4,away,Arizona State,Oregon State,Pac-10,Pac-10,2.0,,-110.0,-110.0,114.0,-130.0,spread,-34.0,7,7
263080218,2006,10,regular,2006-11-04,FALSE,FALSE,Temple,Central Michigan,FBS Independents,Mid-American,fbs,fbs,26,42,20.5,12,970.0,-1392.9,4,home,Temple,Central Michigan,FBS Independents,Mid-American,20.5,,-110.0,-110.0,970.0,-1392.9,spread,-16.0,7,16
263080228,2006,10,regular,2006-11-04,FALSE,TRUE,Clemson,Maryland,ACC,ACC,fbs,fbs,12,13,-18.75,12,-1348.1,850.0,4,away,Maryland,Clemson,ACC,ACC,18.75,,-110.0,-110.0,850.0,-1348.1,spread,1.0,7,9
